Date,Member,Company,Project,Location,Department,Service #,Hours,Notes,Billable
28/02/2023 00:00,DPetikopoulos,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890123,0.12,Checked Splash Note:y Best Contact Information:CW Is this a new Issue or Reoccurring:New How many users affected:Zoe Start of Issue time: Device Name/Description: DESKTOP-4KNCKUG Description of Issue:  Zoe gets the below error screen when she tries to search through google  [image] Please call her back and investigate ,Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.08,"Hello Sarah,  Would you like me to reset the password for Amy, as this might be why you aren't able to get into it.  Kind Regards, Dre",Billable
28/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890123,0.02,"DNS Filter was rolled out yesterday so could be that causing this Check the DNS Filter SSL is installed succesfully  Other known issues to cause this with DNSf are when using as mobile connection/4G  Any issues, let me know.",Billable
28/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,887412,0.03,"Hello Nick,  Just checking again. Have you been able to install the Sales Hub Spot add-on on your Outlook client last night? If so, has there been any issues with it?  Many Thanks, Alex Forster",Billable
28/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,0.7,The issue with Beth device bit locker key is not working so I tried the different option of start-up repair and uninstall the update. also I try to disabled the secure boot in the bios but still asking for the key for bitlocker key ,Billable
28/02/2023 00:00,SNiemczyk,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890123,0.12,"Hello Zoe,    As we have spoken over the phone - it looks like there was a slide network glitch. Very good response from you, which means that you very self aware from cyber security perspective. As we established - all good now  Kind regards Szymon",Billable
28/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,1.88,"I run the check disk and repair disk The device scanning the disk at the moment I will call Beth after an hour   Kind Regard,  Ron Custodio",Billable
28/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,2.23,Next Steps:  Running the check disk at the moment if the windows still will not work I will reset the windows  Budget Required:4,Billable
28/02/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890127,0.08," [image] Ran Ecosystem reinstaller amp Just been rolled out, figure this could help speed it along as it has not resolved yet",Billable
28/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,0.05,Next Steps: I run the check/repair disk and still scanning at the moment  if not successful I plan to re-install the windows from Intune  Budget Required: 4,Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.37,"Do you know if that is the only laptop it isn't working on?  If you try to get onto the account using a different laptop does it work?  Kind Regards, Dre",Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.15,"Hello,  Would you mind checking the current Windows version of the new device?  Is it on Windows 10 Home or Windows 10 Pro?  Kind Regards, Dre",Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.05,"If you still have the box that it came in, it should say the Windows version on it.  That screen will appear if you have a Windows 10 Home laptop as you can't have a business/work account on the Home version.  Kind Regards, Dre",Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.07,"Next steps:  Give sarah a call  Ask to sign in with local/offline account Check OS - See if it is Windows 10 Home - If it is, upgrade",Billable
28/02/2023 00:00,BCarnet,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.7,"Sarah called in with Amy as well Dre unavailable so agreed to work this myself  Creating local account and logging in -Users were already creating a local account  -Navigated them to trident site to download take control -Connected to device - DESKTOP-BB268FL -Checked WIndows version - Windows 10 Home  -Explained that this is preventing work/school accounts from working -Windows 10 Pro key will need to be purchased -Installed MPS for future connections in the meantime  Upgrading to Windows 10 Pro  -Tried to use KSM key to upgrade to 10 - No luck -Junior had a look and advised this is due to the current product being Digitally Licensed -This will require device to be reinstalled and setup with W10 Pro Product key  Discussing next steps -Discussed with Sarah regarding sending up an Engineer or them sending the device down -Advised it is there choice but we are happy to arrange an engineer if they prefer -Sarah queried costs and timings etc -Advised will need to investigate and get back to them via email  Junior advised will speak to BM to determine costs, timings, which product etc",Billable
28/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890266,0.12,"Open company in MPS search the hostname-settings-DNS filtering-disabled. I will check and enabled back again after sometime   Kind Regard,  Ron Custodio",Billable
28/02/2023 00:00,MHannagan,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890268,0.02,"Hi Kacie,   This has been assigned to one of our engineers who will be in touch shortly.   Many thanks, Micahel ",Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.02,Junior said to leave this until Euan gets back to me,Billable
28/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890287,0.07,"I checked and found that the machine is offline. In fact, it only started appearing on MPS recently. I'll check back tomorrow. ",Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890268,0.07,Added brad to list [image] ,Billable
28/02/2023 00:00,DAnderson,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,890268,0.02,"Hello,  I have added this user to the distribution list for you.  I will close this ticket now, if you have any issues, let me know.  Kind Regards, Dre",Billable
27/02/2023 00:00,FWebb,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,889840,0.25,Order prepped and passed to Euan to check,Non-Billable
27/02/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.05,"Hello Sarah,  Can you please confirm that you are using the below email address?  aw@wscl.com  Many thanks, Conor",Billable
27/02/2023 00:00,BSimes,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.12, [image]   Moving to Dre as requested,Billable
27/02/2023 00:00,CHarvey,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889834,0.02,"Hello Sarah,  Can you please confirm the serial number of the machine you are using?  Many thanks, Conor",Billable
27/02/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,0.02,Checked Splash Note: Y Best Contact Information: 07891251236 Is this a new Issue or Reoccurring: New How many users affected: 1 Start of Issue time:  Device Name/Description: DESKTOP-JMKB4R2 Description of Issue:   Restarted laptop and now stuck at Bitlocker stage,Billable
27/02/2023 00:00,TCoates,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,0.15,"Whilst on the phone the phone then restarted and progressed to a ""select keyboard region"" restarted and then got stuck on Dell screen with spinning wheel.   Most likely an update has failed to install correctly. Still failed.  Troubleshoot options Beginning startup repair  Read out the bitlocker key of: 265661-448646-241670-715473-383295-285857-110913-703285  Attempting repair failed on Windows 10 and Windows 11  User is based at home.   Rollback was attempted once more but no success ",Billable
27/02/2023 00:00,FWebb,Wilbury Stratton Consultants Ltd,,Trident Head Office,Business Operations,889840,0.58,Order approved and processed through to completion. Closing this ticket.,Non-Billable
27/02/2023 00:00,JBrito,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,880875,0.17,Deployed DNSf with no filtering to review contents Enabled Document backup,Billable
27/02/2023 00:00,MAversano,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889916,0.03, [image]  [image] Initiated Ecosystem reinstall script. Checking back later.,Billable
27/02/2023 00:00,RCustodio,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,889895,0.28,"According to Beth she's not able to login to her device but when I called her the device in system repair state. I asked her to select uninstall the latest update for system restore. Waiting for the result, as we agreed I will call her tomorrow morning.   Kind regard,  Ron Custodio ",Billable
27/02/2023 00:00,SBubble,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,888092,0.08,"Good morning Kacie,  As i have not heard back i will assume everything is in order to close this ticket. If any further assistance is needed, don't hesitate to get in touch and we will be happy to help.   Many thanks,  Sophi",Billable
27/02/2023 00:00,AForster,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,887412,0.08,"Hello Nick,  I hope you had a good day! I wanted to check if you've been able to re-install the Sales Hub Spot add-on on your Outlook, or do you need more time?  Many Thanks, Alex Forster",Billable
27/02/2023 00:00,EThorpe,Wilbury Stratton Consultants Ltd,,Trident Head Office,Sales,,0.53,Hours top up quotation sent to Dan for approval,Non-Billable
24/02/2023 00:00,SWheeler,Wilbury Stratton Consultants Ltd,,Trident Head Office,Technical,882717,0.03,time on phone 01273 741300 nobody available leaving voicemail   ,Billable
